10060,3,'DW1002','F','TRAIN DISHWASH 260/36',1019,0,0
10060,4,'DW4004','F','BRILLO DISHWASH LIQUID 500/12',100,0,0
10061,1,'DT1003','F','LASHKARA DETERGENT 4KG /10',2,0,0
10061,2,'DT1006','F','LASHKARA DETERGENT 5KG',297,0,0
10061,3,'DT1004','F','LASHKARA DETERGENT 800/10',412,0,0
10061,4,'DT1002','F','LASHKARA DETERGENT 350/24',177,0,0
10061,5,'DT9004','F','JAGMAG DETERGENT 75/120',322,0,0
10061,6,'DT9991','F','13% DETERGENT 30 KG BAG',10,0,0
10061,7,'DT9902','F','DETERGENT 50 KG BAG',10,0,0
10061,8,'DT2002','F','TRAIN DETERGENT 5KG  BAG',110,0,0
10061,9,'DT9002','F','JAGMAG DETERGENT 850/12',463,0,0
10061,10,'DT9001','F','JAGMAG DETERGENT 4KG/6',5,0,0
10061,11,'DT9005','F','JAGMAG DETERGENT 425/24',508,0,0
10061,12,'DT7003','F','RAHIL DETERGENT 3KG/5',159,0,0
10061,13,'DT7001','F','RAHIL DETERGENT 800/15',103,0,0
10061,14,'DT1001','F','LASHKARA DETERGENT 55/48',2,0,0
10062,1,'DW1003','F','TRAIN DISHWASH 130/36',189,0,0
10062,2,'DW1001','F','TRAIN DISHWASH 130/72',272,0,0
10062,3,'DW1002','F','TRAIN DISHWASH 260/36',721,0,0
10062,4,'DW4001','F','BRILLO DISHWASH 185/48',55,0,0
10062,5,'DW2005','F','RING DISHWASH 130/36',300,0,0
10063,1,'DT1003','F','LASHKARA DETERGENT 4KG /10',8,0,0
10063,2,'DT1006','F','LASHKARA DETERGENT 5KG',1,0,0
10063,3,'DT1004','F','LASHKARA DETERGENT 800/10',165,0,0
10063,4,'DT1002','F','LASHKARA DETERGENT 350/24',120,0,0
10063,5,'DT2002','F','TRAIN DETERGENT 5KG  BAG',50,0,0
10064,1,'DW1003','F','TRAIN DISHWASH 130/36',397,0,0
10064,2,'DW1001','F','TRAIN DISHWASH 130/72',212,0,0
10064,3,'DW1002','F','TRAIN DISHWASH 260/36',345,0,0
10064,4,'DW2001','F','RING DISHWASH GOLA 130/36',573,0,0
10064,5,'DW5001','F','PUNJAB DISHWASH 130/36',774,0,0
10065,1,'DT1003','F','LASHKARA DETERGENT 4KG /10',16,0,0
10065,2,'DT1002','F','LASHKARA DETERGENT 350/24',251,0,0
10065,3,'DT1005','F','LASHKARA DETERGENT 55/72',84,0,0
10065,4,'DT1001','F','LASHKARA DETERGENT 55/48',10,0,0
10065,5,'DT9002','F','JAGMAG DETERGENT 850/12',71,0,0
10065,6,'DT9004','F','JAGMAG DETERGENT 75/120',109,0,0
10065,7,'DT9005','F','JAGMAG DETERGENT 425/24',10,0,0
10066,1,'DW1002','F','TRAIN DISHWASH 260/36',399,0,0
10066,2,'DW2001','F','RING DISHWASH GOLA 130/36',2189,0,0
10066,3,'DW2003','F','RING DISHWASH 260/36',146,0,0
10067,1,'DW2002','F','RING DISHWASH 130/72',382,0,0
10067,2,'DW2001','F','RING DISHWASH GOLA 130/36',1155,0,0
10068,1,'DT1004','F','LASHKARA DETERGENT 800/10',80,0,0
10068,2,'DT1002','F','LASHKARA DETERGENT 350/24',169,0,0
10068,3,'DT1005','F','LASHKARA DETERGENT 55/72',154,0,0
10068,4,'DT2002','F','TRAIN DETERGENT 5KG  BAG',129,0,0
10068,5,'DT9002','F','JAGMAG DETERGENT 850/12',246,0,0
10068,6,'DT9010','F','JAGMAG DETERGENT 70/120',100,0,0
10068,7,'DT9005','F','JAGMAG DETERGENT 425/24',219,0,0
10068,8,'DT7001','F','RAHIL DETERGENT 800/15',67,0,0
10069,1,'DT1004','F','LASHKARA DETERGENT 800/10',124,0,0
10069,2,'DT1002','F','LASHKARA DETERGENT 350/24',72,0,0
10069,3,'DT5002','F','LASHKARA DETERGENT NO. 19 800/10',100,0,0
10069,4,'DT1005','F','LASHKARA DETERGENT 55/72',69,0,0
10069,5,'DT5001','F','LASHKARA DETERGENT NO.19 350/24',147,0,0
10069,6,'DT5003','F','LASHKARA DETERGENT NO.19 55/48',137,0,0
10069,7,'DT9010','F','JAGMAG DETERGENT 70/120',138,0,0
10069,8,'DT9002','F','JAGMAG DETERGENT 850/12',262,0,0
10069,9,'DT9001','F','JAGMAG DETERGENT 4KG/6',2,0,0
10069,10,'DT9005','F','JAGMAG DETERGENT 425/24',180,0,0
10069,11,'DT7004','F','RAHIL DETERGENT 20KG',29,0,0
10069,12,'DT7001','F','RAHIL DETERGENT 800/15',90,0,0
10070,1,'DW1003','F','TRAIN DISHWASH 130/36',784,0,0
10070,2,'DW1001','F','TRAIN DISHWASH 130/72',222,0,0
10070,3,'DW1002','F','TRAIN DISHWASH 260/36',626,0,0
10071,1,'DT1003','F','LASHKARA DETERGENT 4KG /10',12,0,0
10071,2,'DT1004','F','LASHKARA DETERGENT 800/10',115,0,0
10071,3,'DT1002','F','LASHKARA DETERGENT 350/24',66,0,0
10071,4,'DT1001','F','LASHKARA DETERGENT 55/48',48,0,0
10071,5,'DT5003','F','LASHKARA DETERGENT NO.19 55/48',63,0,0
10071,6,'DT6002','F','TRAIN DETERGENT NO.19 55/48',53,0,0
10071,7,'DT5001','F','LASHKARA DETERGENT NO.19 350/24',153,0,0
10071,8,'DT9007','F','JAGMAG DETERGENT 20KG',17,0,0
10071,9,'DT7004','F','RAHIL DETERGENT 20KG',36,0,0
10071,10,'DT9002','F','JAGMAG DETERGENT 850/12',175,0,0
10071,11,'DT9001','F','JAGMAG DETERGENT 4KG/6',1,0,0
10071,12,'DT9005','F','JAGMAG DETERGENT 425/24',80,0,0
10071,13,'DT9010','F','JAGMAG DETERGENT 70/120',87,0,0
10071,14,'DT7003','F','RAHIL DETERGENT 3KG/5',140,0,0
10071,15,'DT7001','F','RAHIL DETERGENT 800/15',80,0,0
10072,1,'DW1001','F','TRAIN DISHWASH 130/72',322,0,0
10072,2,'DW8001','F','RIM DISHWASH 130/72',595,0,0
10072,3,'DW8002','F','RIM DISHWASH 260/36',502,0,0
10072,4,'DW9001','F','HAPPY DISHWASH LIQUID 500ML/12',67,0,0
10073,1,'DT1004','F','LASHKARA DETERGENT 800/10',283,0,0
10073,2,'DT1002','F','LASHKARA DETERGENT 350/24',119,0,0
10073,3,'DT1005','F','LASHKARA DETERGENT 55/72',51,0,0
10073,4,'DT6001','F','TRAIN DETERGENT NO. 19 350/24',50,0,0
10073,5,'DT6002','F','TRAIN DETERGENT NO.19 55/48',147,0,0
10073,6,'DT7004','F','RAHIL DETERGENT 20KG',294,0,0
10073,7,'DT9002','F','JAGMAG DETERGENT 850/12',121,0,0
10073,8,'DT9010','F','JAGMAG DETERGENT 70/120',79,0,0
10073,9,'DT7005','F','RAHIL DETEGENT 1KG/15',75,0,0
10074,1,'DW1001','F','TRAIN DISHWASH 130/72',87,0,0
