id,code,name,product_type,warehouse_qty
1948,PBB017,BOX BOARD 24*34  230 GRAM,finished,0.0
1949,PBB018,BOX BOARD 26*23  210 GRAM,finished,0.0
1950,PBB019,BOX BOARD 26*30 230 GRAM,finished,0.0
1951,PBB020,BOX BOARD 15*34 230 GRAM,finished,0.0
1952,PBB021,BOX BOARD 25*37 230 GRAM,finished,0.0
1953,PBB022,BOX BOARD 38*26 210 GRAM,finished,0.0
1954,PBB023,BOX BOARD 38*28 210 GRAM,finished,0.0
1956,PBB025,BOX BOARD 30*24 230 GRAM,finished,0.0
1957,PBB026,BOX BOARD 27*39 230 GRAM,finished,0.0
1958,PBB027,BOX BOARD 27*30 210 GRAM,finished,0.0
1959,PBB028,BOX BOARD 36*28 210 GRAM,finished,0.0
1960,PBB029,BOX BOARD 20*41 210 GRAM,finished,0.0
1961,PBB030,BOX BOARD 37*27 210 GRAM,finished,0.0
1962,PBB031,BOX BOARD 37*25 230 GRAM,finished,0.0
1963,PBB032,BOX BOARD 25*22 230 GRAM,finished,0.0
1965,PBB034,BOX BOARD 26*40 230 GRAM,finished,0.0
1966,PBB035,BOX BOARD 21*37 230 GRAM,finished,0.0
1967,PBB036,BOX BOARD 23*31 230 GRAM,finished,0.0
1968,PBB037,BOX BOARD 34*25 230 GRAM,finished,0.0
1969,PBB038,BOX BOARD 30*36 230 GRAM,finished,0.0
1970,PBB039,BOX BOARD 38.5*23 230 GRAM,finished,0.0
1971,PBB040,BOX BOARD 23*34 230 GRAM,finished,0.0
1972,PBB041,BOX BOARD 23*35  210 GRAM,finished,0.0
1973,PBB042,BOX BOARD 28*23  230 GRAM,finished,0.0
1974,PBB043,BOX BOARD 29*34  230 GRAM,finished,0.0
1975,PBB044,BOX BOARD 26*38  230 GRAM,finished,0.0
1976,PBB045,BOX BOARD 27*35  230 GRAM,finished,0.0
1977,PBB046,BOX BOARD 29*24  230 GRAM,finished,0.0
1978,PBB047,BOX BOARD 33*25  230 GRAM,finished,0.0
1979,PBB048,BOX BOARD 32*28  230 GRAM,finished,0.0
1980,PBB049,BOX BOARD 17*41 230 GRAM,finished,0.0
1981,PBB050,BOX BOARD 17*39 230 GRAM,finished,0.0
1982,PBB051,BOX BOARD 25*23 230 GRAM,finished,0.0
1983,PBB052,BOX BOARD 31*23 230 GRAM,finished,0.0
1984,PBB053,BOX BOARD 22*28 230 GRAM,finished,0.0
1985,PBB054,BOX BOARD 31.5*26 230 GRAM,finished,0.0
1986,PBB055,BOX BOARD 28.5*41 230 GRAM,finished,0.0
1987,PBB056,BOX BOARD 26*35 230 GRAM,finished,0.0
1989,PBB058,BOX BOARD 31.5*25 230 GRAM,finished,0.0
1990,PBB059,BOX BOARD 35*27 230 GRAM,finished,0.0
1991,PBB060,BOX BOARD 36*29 230 GRAM,finished,0.0
1992,PBB061,BOX BOARD 30*28 230 GRAM,finished,0.0
1993,PBB062,BOX BOARD 29*35 230 GRAM,finished,0.0
1994,PBB063,BOX BOARD 24*35 230 GRAM,finished,0.0
1995,PBB064,BOX BOARD 25*26 230 GRAM,finished,0.0
1996,PBB065,BOX BOARD 25*40 230 GRAM,finished,0.0
1997,PBB066,BOX BOARD 32*26 230 GRAM,finished,0.0
2000,PBB069,BOX BOARD 22*31 230 GRAM,finished,0.0
2001,PBB070,BOX BOARD 34*28 230 GRAM,finished,0.0
2003,PBB072,BOX BOARD 36*28 230 GRAM,finished,0.0
2004,PBB073,BOX BOARD 25*31 230 GRAM,finished,0.0
2005,PBB074,BOX BOARD 37*27 230 GRAM,finished,0.0
2006,PBB075,BOX BOARD 25*39 230 GRAM,finished,0.0
2007,PBB076,BOX BOARD 28*38 230 GRAM,finished,0.0
2008,PBB077,BOX BOARD 33*24 230 GRAM,finished,0.0
2009,PBB078,BOX BOARD 18*35 230 GRAM,finished,0.0
2010,PBB079,BOX BOARD 21*31 230 GRAM,finished,0.0
2011,PBB080,BOX BOARD 28*28 230 GRAM,finished,0.0
2012,PBB081,BOX BOARD 28*24  230 GRAM,finished,0.0
2013,PBB082,BOX BOARD 28*33 230 GRAM,finished,0.0
2014,PBB083,BOX BOARD 18*38 210 GRAM,finished,0.0
2015,PBB084,BOX BOARD 17*38 230 GRAM,finished,0.0
2017,PBB086,BOX BOARD 19*39.5 210 GRAM,finished,0.0
2019,PBB088,BOX BOARD 23*32.5 210 GRAM,finished,0.0
2020,PBB089,BOX BOARD 34*24.5 210 GRAM,finished,0.0
2021,PBB090,BOX BOARD 35*24 210 GRAM,finished,0.0
2022,PBB091,BOX BOARD 22*33 230 GRAM,finished,0.0
2023,PBB092,BOX BOARD 22*35 230 GRAM,finished,0.0
2024,PBB093,BOX BOARD 23*30 230 GRAM,finished,0.0
2025,PBB094,BOX BOARD 28*34 230 GRAM,finished,0.0
2026,PBB095,BOX BOARD 32*25 230 GRAM,finished,0.0
2027,PBB096,BOX BOARD 33*28 230 GRAM,finished,0.0
2028,PBB097,BOX BOARD 39*23 230 GRAM,finished,0.0
2029,PBB098,BOX BOARD 19*39.5 230 GRAM,finished,0.0
2030,PBB099,BOX BOARD 19*40 230GRAM,finished,0.0
2031,PBB100,BOX BOARD 19*41 230GRAM,finished,0.0
2032,PBB101,BOX BOARD 18*38 230 GRAM,finished,0.0
2033,PBB102,BOX BOARD 22*30 230 GRAM,finished,0.0
2034,PBB103,BOX BOARD 16*32 210 GRAM,finished,0.0
2035,PBB104,BOX BOARD 32*31 210 GRAM,finished,0.0
2036,PBB105,BOX BOARD 16*38 210 GRAM,finished,0.0
2037,PBB106,BOX BOARD 17*30 210 GRAM,finished,0.0
2038,PBB107,BOX BOARD 17*37 210 GRAM,finished,0.0
2039,PBB108,BOX BOARD 19*28 250 GRAM,finished,0.0
2040,PBB109,BOX BOARD 17*30 250 GRAM,finished,0.0
2041,PBB110,BOX BOARD 21*34 230 GRAM,finished,0.0
2042,PBB111,BOX BOARD 18*37 120 GRAM,finished,0.0
2043,PBB112,BOX BOARD 22*25 230 GRAM,finished,0.0
2044,PBB113,BOX BOARD 25*32 230 GRAM,finished,0.0
2045,PBB114,BOX BOARD 31*26 230 GRAM,finished,0.0
2046,PBB115,BOX BOARD 26*37 230 GRAM,finished,0.0
2047,PBB116,BOX BOARD 27*38 230 GRAM,finished,0.0
2048,PBB117,BOX BOARD 35*28 210 GRAM,finished,0.0
2050,PBB120,BOX BOARD 25*45.5 230 GRAM,finished,0.0
2051,PBB121,BOX BOARD 29*38 210 GRAM,finished,0.0
2052,PBB122,BOX BOARD 31*20 230 GRAM,finished,0.0
2053,PBB123,BOX BOARD 27*34 230 GRAM,finished,0.0
2054,PBB124,BOX BOARD 26.5*28 250 GRAMS,finished,0.0
2055,PBB125,BOX BOARD 26*27 250 GRAMS,finished,0.0
2056,PBB126,BOX BOARD 32.5*45 250 GRAMS,finished,0.0
2057,PBB127,BOX BOARD 28*28 250 GRAMS,finished,0.0
2058,PBB128,BOX BOARD 38*26 230 GRAM,finished,0.0
2059,PBB129,BOX BOARD 29*31 230 GRAM,finished,0.0
2060,PBB130,BOX BOARD 27*30 230 GRAM,finished,0.0
2061,PBB131,BOX BOARD 25*29 230 GRAM,finished,0.0
2064,PBB134,BOX BOARD 33.5*24.5  230 GRAM,finished,0.0
2065,PBB135,BOX BOARD 23*28 230GRM,finished,0.0
2066,PBB136,BOX BOARD 23*32.5 230 GRAM,finished,0.0
2067,PBB137,BOX BOARD 24*33 230 GRM,finished,0.0
2068,PBB138,BOX BOARD 23*36 230 GRM,finished,0.0
2069,PBB139,BOX BOARD 23*40.5 230 GRM,finished,0.0
2070,PBB140,BOX BOARD 25*36 230 GRM,finished,0.0
2071,PBB141,BOX BOARD 28.5*35 230 GRM,finished,0.0
2072,PBB142,BOX BOARD 23.5*31 230 GRM,finished,0.0
2073,PBB143,BOX BOARD 24.5*36.5 230 GRM,finished,0.0
2074,PBB144,BOX BOARD 22.5*35.5 230 GRM,finished,0.0
2075,PBB145,BOX BOARD 24.5*34.5 230 GRM,finished,0.0
2076,PBB146,BOX BOARD 27*35 230GRM,finished,0.0
2077,PBB147,BOX BOARD 27*33 230 GRM,finished,0.0
2078,PBB148,BOX BOARD 27*24 230 GRM,finished,0.0
2079,PBB149,BOX BOARD 28*22 230 GRM,finished,0.0
2080,PBB150,BOX BOARD 25*35 230 GRAM,finished,0.0
2081,PBB151,BOX BOARD 34*26 230 GRAM,finished,0.0
2082,PBB152,BOX BOARD 26*33 230 GRAM,finished,0.0
2083,PBB153,BOX BOARD 24*36 230 GRAM,finished,0.0
2084,PBB154,BOX BOARD 16*38 230 GRAM,finished,0.0
2085,PBB155,BOX BOARD 17*38  210 GRAM,finished,0.0
2088,PBB158,BOX BOARD REEL SIZE 28 210 GRAM,finished,0.0
2090,PBB160,BOX BOARD 22.5 * 30 210 GRAM,finished,0.0
2091,PBB161,BOX BOARD 29*29 250 GRAM,finished,0.0
2092,PBB162,BOX BOARD 24*22 210 GRAM,finished,0.0
2093,PBB163,BOX BOARD 25*22 210 GRAM,finished,0.0
2094,PBB164,BOX BOARD 26*31 210 GRAM,finished,0.0
2095,PBB165,BOX BOARD 27*37 210 GRAM,finished,0.0
2097,PBB167,BOX BOARD 28*35 210 GRAM,finished,0.0
2098,PBB168,BOX BOARD 25*28 210 GRAM,finished,0.0
2099,PBB169,BOX BOARD 19*28 210 GRAM,finished,0.0
2100,PBB170,BOX BOARD 24*32 210 GRAM,finished,0.0
2101,PBB171,BOX BOARD 24*35 210 GRAM,finished,0.0
2102,PBB172,BOX BOARD 29*41 210 GRAM,finished,0.0
2103,PBB173,BOX BOARD 21*34 210 GRAM,finished,0.0
2104,PBB174,BOX BOARD 29*35 210 GRAM,finished,0.0
2105,PBB175,BOX BOARD 39*29  210 GRAM,finished,0.0
2106,PBB176,BOX BOARD 22*31 210 GRAM,finished,0.0
2107,PBB177,BOX BOARD 35*25 230 GRAM,finished,0.0
2108,PBB178,BOX BOARD 33*26 210 GRAM,finished,0.0
2110,PBB180,BOX BOARD REEL SIZE 48 180 GRAM,finished,0.0
2111,PBB181,BOX BOARD REEL SIZE 49 180 GRAM,finished,0.0
2112,PBB182,BOX BOARD REEL SIZE 28 180 GRAM,finished,0.0
2113,PBB184,BOX BOARD REEL SIZE 20 200 GRAM,finished,0.0
2115,PBB186,BOX BOARD 25*36 210 GRAM,finished,0.0
2116,PBB187,BOX BOARD 27*32 210 GRAM,finished,0.0
2117,PBB188,BOX BOARD 22.5*33 210 GRAM,finished,0.0
2118,PBB189,BOX BOARD 22*38 210 GRAM,finished,0.0
2119,PBB190,BOX BOARD 26*40 210 GRAM,finished,0.0
2120,PBB191,BOX BOARD 26*33 210GRAM,finished,0.0
2121,PBB192,BOX BOARD 21*32 210 GRAM,finished,0.0
2122,PBB193,BOX BOARD 27*22 230 GRAM,finished,0.0
2123,PBB194,BOX BOARD 29*34 210 GRAM,finished,0.0
2125,PBB196,BOX BOARD REEL SIZE 34,finished,0.0
2126,PBB197,BOX BOARD REEL SIZE 51,finished,0.0
2128,PBB199,BOX BOARD 24*30 230 GRAM,finished,0.0
2130,PBB201,BOX BOARD 21*37 210 GRAM,finished,0.0
2131,PBB202,BOX BOARD 25*30 230 GRAM,finished,0.0
2132,PBB203,BOX BOARD 23*40 210 GRAM,finished,0.0
2133,PBB204,BOX BOARD 38*23 210 GRAM,finished,0.0
2134,PBB205,BOX BOARD 25*37 210 GRAM,finished,0.0
2135,PBB206,BOX BOARD 36*24 210 GRAM,finished,0.0
2136,PBB207,BOX BOARD 22*32 210 GRAM,finished,0.0
2137,PBB208,BOX BOARD 27*40 210 GRAM,finished,0.0
2138,PBB209,BOX BOARD REEL SIZE 50 190GRAM (S.E),finished,0.0
2140,PBB211,BOX BOARD 24*22 230 GRAM,finished,0.0
2141,PBB212,BOX BOARD 26*35 210 GRAM,finished,0.0
2143,PBB214,BOX BOARD 17*41 210 GRAM,finished,0.0
2144,PBB215,BOX BOARD 19*34 210 GRAM,finished,0.0
2145,PBB216,BOX BOARD REEL SIZE 49,finished,0.0
2148,PBB219,BOX BOARD 24*36 210GRAM,finished,0.0
2149,PBB220,BOX BOARD 30*36 210GRAM,finished,0.0
2150,PBB221,BOX BOARD 19*31 230GRAM,finished,0.0
2153,PBB224,BOX BOARD REEL SIZE 28 190 GRAM (S.E),finished,0.0
2154,PBB225,BOX BOARD 27*31 210GRAM,finished,0.0
2155,PBB226,BOX BOARD 26*38 210GRAM,finished,0.0
2157,PBB228,BOX BOARD 30*26 230 GRAM,finished,0.0
2159,PBB230,BOX BOARD 18*35 210 GRAM,finished,0.0
2160,PBB231,BOX BOARD 28*37 210GRAM,finished,0.0
2161,PBB232,BOX BOARD 38*28.5 210GRAM,finished,0.0
2163,PBB234,BOX BOARD 20*40 230 GRAM,finished,0.0
2164,PBB235,BOX BOARD 28*30 230 GRAM,finished,0.0
2165,PBB236,BOX BOARD REEL SIZE 25 190 GRAM (S.E),finished,0.0
2168,PBB239,BOX BOARD 22*41 230 GRAM,finished,0.0
2169,PBB240,BOX BOARD 31*27 230 GRAM,finished,0.0
2170,PBB241,BOX BOARD 27*37 230 GRAM,finished,0.0
2171,PBB242,BOX BOARD 22.5*33 230GRAM,finished,0.0
2172,PBB243,BOX BOARD SIZE 28*39 GRAM,finished,0.0
2174,PBB245,BOX BOARD 26*41 230GRAM,finished,0.0
2176,PBB247,BOX BOARD 28*39.5 230GRAM,finished,0.0
2178,PBB249,BOX BOARD 22*34 230 GRAM,finished,0.0
2179,PBB250,BOX BOARD 23*40 230 GRAM,finished,0.0
2182,PBB253,BOX BOARD REEL SIZE 29.5 190 GRAM,finished,0.0
2183,PBB254,BOX BOARD REEL SIZE 27.5 190 GRAM,finished,0.0
2185,PBB256,BOX BOARD REEL SIZE 18 190 GRAM,finished,0.0
2186,PBB257,BOX BOARD REEL SIZE 22.5,finished,0.0
2187,PBB258,BOX BOARD REEL SIZE 28.5,finished,0.0
2189,PBB260,BOX BOARD 21*32 230 GRAM,finished,0.0
2191,PBB262,BOX BOARD 24*23 230GRAM,finished,0.0
2192,PBB263,BOX BOARD 23*41 230GRAM,finished,0.0
2194,PBB265,BOX BOARD REEL SIZE 32,finished,0.0
2196,PBB267,BOX BOARD 28*31 230 GRAM,finished,0.0
2198,PBB269,BOX BOARD 21*31 210 GRAM,finished,0.0
2199,PBB270,BOX BOARD 36*29 210 GRAM,finished,0.0
2200,PBB271,BOX BOARD REEL SIZE 23.5,finished,0.0
2201,PBB272,BOX BOARD REEL SIZE 52,finished,0.0
2204,PBB276,BOX BOARD 29.5*37 230GRAM,finished,0.0
2205,PBB277,BOX BOARD 29.5*34 230GRAM,finished,0.0
2206,PBB278,BOX BOARD 16*40 230GRAM,finished,0.0
2208,PBB280,BOX BOARD 19*35 230 GRAM,finished,0.0
2209,PBB281,BOX BOARD 24*26 250GRAM,finished,0.0
2210,PBB282,BOX BOARD 21*40 250GRAM,finished,0.0
2211,PBB283,BOX BOARD 20*40 250GRAM,finished,0.0
2212,PBB284,BOX BOARD 23*40.5 250 GRAM,finished,0.0
2213,PBB285,BOX BOARD REEL SIZE 36,finished,0.0
2214,PBB286,BOX BOARD 25*24 250GRAM,finished,0.0
2215,PBB287,BOX BOARD 38*23 250GRAM,finished,0.0
2216,PBB288,BOX BOARD 26*32 250GRAM,finished,0.0
2219,PBB291,BOX BOARD REEL SIZE 32.5,finished,0.0
2220,PBB292,BOX BOARD 29*39 230GRAM,finished,0.0
2221,PBB293,BOX BOARD 38*24 250GRAM,finished,0.0
2222,PBB294,BOX BOARD 28*25 250GRAM,finished,0.0
2223,PBB295,BOX BOARD 27*23.5 250GRAM,finished,0.0
2224,PBB296,BOX BOARD 19*40.5 230GRAM,finished,0.0
2225,PBB297,BOX BOARD 38*28 230GRAM,finished,0.0
2226,PBB298,BOX BOARD 36*24 230 GRAM,finished,0.0
2227,PBB299,BOX BOARD 28*26 230GRAM,finished,0.0
2228,PBB300,BOX BOARD 27*23 250GRAM,finished,0.0
2229,PBB301,BOX BOARD 38*29 230GRAM,finished,0.0
2231,PBB303,BOX BOARD 26*34 230GRAM,finished,0.0
2232,PBB304,BOX BOARD 35*28 230GRAM,finished,0.0
2233,PBB305,BOX BOARD 24*40 230GRAM,finished,0.0
2234,PBB306,BOX BOARD 30*40  210 GRAM,finished,0.0
2235,PBB307,BOX BOARD 23*41 210 GRAM,finished,0.0
2237,PBB309,BOX BOARD 30*34 230 GRAM,finished,0.0
2238,PBB310,BOX BOARD 27*24 250GRAM,finished,0.0
2239,PBB311,BOX BOARD 22*37 230GRAM,finished,0.0
2240,PBB312,BOX BOARD 24*32 230GRAM,finished,0.0
2269,PBD002,PLASTIC DRUM BLUE DEMAGE,finished,0.0
2276,PBP001,SUPER SUPREME COOKIES 24 HALF ROLL,finished,0.0
2277,PBP002,SUPER SUPREME COOKIES 24 SNACK PACK,finished,0.0
2278,PBP003,SUPER SUPREME COOKIES 24 TICKY PACK,finished,0.0
2279,PBP004,SUPER SUPREME COOKIES 18 TICKY PACK,finished,0.0
2280,PBP005,RICH ALMOND COOKIE 24 BOX TICKY PACK,finished,0.0
2281,PBP006,ONESTO MIX NIMKO,finished,0.0
2282,PBP007,RICH ALMOND COOKIE 24 BOX SNACK PACK,finished,0.0
2283,PBP008,SUPER SUPREME COOKIES 18 PCS SNACK PACK,finished,0.0
2285,PC0002,PAPER CONE 3*98.5,finished,0.0
2286,PC0003,PLASTIC CONE,finished,0.0
2287,PCR001,CORRUGATION ROLL SIZE 19,finished,0.0
2288,PCR002,CORRUGATION ROLL SIZE 20,finished,0.0
2289,PCR003,CORRUGATION ROLL SIZE 21,finished,0.0
2290,PCR004,CORRUGATION ROLL SIZE 23,finished,0.0
2291,PCR005,CORRUGATION ROLL SIZE 24,finished,0.0
2292,PCR006,CORRUGATION ROLL SIZE 25,finished,0.0
2293,PCR007,CORRUGATION ROLL SIZE 26,finished,0.0
2294,PCR008,CORRUGATION ROLL SIZE 27,finished,0.0
2295,PCR009,CORRUGATION ROLL SIZE 29,finished,0.0
2296,PCR010,CORRUGATION ROLL SIZE 29.5,finished,0.0
2297,PCR011,CORRUGATION ROLL SIZE 30,finished,0.0
2298,PCR012,CORRUGATION ROLL SIZE 31,finished,0.0
2299,PCR013,CORRUGATION ROLL SIZE 34,finished,0.0
2300,PCR014,CORRUGATION ROLL SIZE 35,finished,0.0
2301,PCR015,CORRUGATION ROLL SIZE 36,finished,0.0
2302,PCR016,CORRUGATION ROLL SIZE 37,finished,0.0
2303,PCR017,CORRUGATION ROLL SIZE 38,finished,0.0
2304,PCR018,CORRUGATION ROLL SIZE 38.5,finished,0.0
2305,PCR019,CORRUGATION ROLL SIZE 22,finished,0.0
2306,PCR020,CORRUGATION ROLL SIZE 28,finished,0.0
2307,PCR021,CORRUGATION ROLL SIZE 17,finished,0.0
2308,PCR022,CORRUGATION ROLL SIZE 33,finished,0.0
2309,PCR023,CORRUGATION ROLL SIZE 18,finished,0.0
2310,PCR024,CORRUGATION ROLL SIZE 32,finished,0.0
2311,PCR025,CORRUGATION ROLL SIZE 33.5,finished,0.0
2312,PCR026,CORRUGATION ROLL SIZE 31.5,finished,0.0
2313,PCR027,CORRUGATION ROLL SIZE 12,finished,0.0
2314,PCR028,CORRUGATION ROLL SIZE 13,finished,0.0
2315,PCR029,CORRUGATION ROLL SIZE 14,finished,0.0
2316,PCR030,CORRUGATION ROLL SIZE 10,finished,0.0
2317,PCR031,CORRUGATION ROLL SIZE 16,finished,0.0
2318,PCR032,CORRUGATION ROLL SIZE 15,finished,0.0
2319,PCR033,CORRUGATION ROLL SIZE 11,finished,0.0
2320,PCR034,CORRUGATION ROLL SIZE 52 PLANT,finished,0.0
2321,PCR035,CORRUGATION ROLL SIZE 50,finished,0.0
2322,PCR036,CORRUGATION ROLL SIZE 53,finished,0.0
2323,PCR037,CORRUGATION ROLL SIZE 41,finished,0.0
2324,PCR038,CORRUGATION ROLL SIZE 42,finished,0.0
2325,PCR039,CORRUGATION ROLL SIZE 54,finished,0.0
2326,PCR040,CORRUGATION ROLL SIZE 44,finished,0.0
2327,PCR041,CORRUGATION ROLL SIZE 48,finished,0.0
2328,PCR042,CORRUGATION ROLL SIZE 19.5,finished,0.0
2329,PCR043,CORRUGATION ROLL SIZE 39,finished,0.0
2330,PCR044,CORRUGATION ROLL SIZE 49,finished,0.0
2331,PCS012,SHANDAR PAYALA CTN 60 PCS C4 P3 LN,finished,0.0
2339,PDF007,DECENT CEILING BODY PERFECT BOX C4 P5 LY,finished,0.0
2347,PDF015,DECENT SUPER POWER PEDISTAL BODY GREEN C4 P5 LY,finished,0.0
2357,PDF025,DECENT SUPER POWER BASE GREEN BOX  C4 P3 LN,finished,0.0
2367,PDF035,CROWN STAR ANTIQUE CELING BODY C4 P5 LY,finished,0.0
2368,PDF036,DECENT CEILING BODY CARRO MODEL BOX C4 P5 LY,finished,0.0
2369,PDF037,DECENT CEILING BODY H.R CARRO MODEL BOX C4 P5 LY,finished,0.0
2370,PDF038,DECENT CEILING BODY CROWN STAR CARRO MODEL BOX C4 P5 LY,finished,0.0
2373,PDF041,G.M MODEL CEILING BODY CARRO P5 C4 LY,finished,0.0
2376,PDF044,"CARRO PEDISTAL BODY DECENT 24"" P5 C4 LY",finished,0.0
2380,PDF048,DECENT SUPER SHAYAN CEILING BODY AC/DC C4 P5 LY,finished,0.0
2381,PDF049,DECENT SUPER SHAYAN CEILING BLADE C4 P3 LN,finished,0.0
2382,PDF050,DECENT PERFECT CEILING BODY C4 P5 LY,finished,0.0
2383,PDF051,G.M ANTIQUE CELLING BODY C4 P5 LY,finished,0.0
2384,PDF052,G.M DELUX CEILING BODY C4 P5 LY,finished,0.0
2385,PDF053,DECENT LAHORE MODEL CEILING BODY P5 C4 LY,finished,0.0
2386,PDF054,DECENT LAHORE MODEL CEILING BLADE P3 C4 LN,finished,0.0
2387,PDF055,DECENT MCTN BLADE LAHORE MODEL (WHITE PLAIN) P3,finished,0.0
2388,PDF056,BLADE DECENT SHAYAN GREEN P3 C4,finished,0.0
2389,PDF057,DECENT SHAYAN BODY GREEN C4 P5 LY,finished,0.0
2390,PDF058,DECENT CROWN BODY C4 P5 LY,finished,0.0
2391,PDF059,DECENT CROWN BLADE C4 P3,finished,0.0
2394,PDF062,BLADE PETI CARRO MODEL 10 IN1 SADA KHAKI P3,finished,0.0
2395,PDF063,DECENT SUPER SHAYAN NEW BODY C4 P5 LY,finished,0.0
2396,PDF064,DECENT SUPER SHAYAN NEW BLADE C4 P3,finished,0.0
2397,PDF065,ALJADEED CLASSIC DELUXE CEILING BODY C4 P5 LY,finished,0.0
2398,PDF066,DECENT MAGNUM CEILING BODY C4 P5 LY,finished,0.0
2399,PDF067,DECENT MAGNUM CEILING BLADE C4 P3,finished,0.0
2400,PDF068,DECENT CEILLING BODY AC/DC RED C4 P5 LY,finished,0.0
2401,PDF069,DECENT CEILLING BLADE AC/DC RED C4 P3 LN,finished,0.0
2402,PDF070,DECENT BODY CEILLING SAPHIRE MODEL C4 P5 LY,finished,0.0
2403,PDF071,DECENT BLADE CEILLING SAPHIRE MODEL C4 P3,finished,0.0
2406,PDF074,DECENT SOLAR PEDISTAL BODY C4 P5,finished,0.0
2407,PDF075,DECENT SOLAR PEDISTAL ROD C4 P3,finished,0.0
2408,PDF076,DECENT SOLAR PEDISTAL BASE C4 P3,finished,0.0
2410,PDF078,DECENT CROWN CEILLING  BODY (ANTEEK SIZE)C4 P5 LY,finished,0.0
2411,PDF079,DECENT CROWN CEILLING  BLADE SMALL C4 P3,finished,0.0
2412,PDF080,CEILING  BODY SADA P5,finished,0.0
2413,PDF081,CEILLING BLADE SADA P3,finished,0.0
2416,PDF084,CEILLING M.CTN 3IN1 KHAKI SADA P5,finished,0.0
2419,PDF087,LG CEILLING BODY DEY CRISTAL C4 P5,finished,0.0
2420,PDF088,CROWN STAR PLUS OVATE CEILLING BODY C4 P5 LY,finished,0.0
2433,PDS005,SANYO CEILING BODY C4 P5 (W/O LM),finished,0.0
2434,PDS006,SANYO CEILING BLADE C4 P3 LN,finished,0.0
2437,PDS009,H.L CEILING BODY C4 P5 LY,finished,0.0
2438,PDS010,H.L CEILING BLADE C4 P3 LN,finished,0.0
2439,PDS011,DFC CEILING BODY 5P 4CLR WITHOUT LAMINATION,finished,0.0
2440,PDS012,DANISH FAN LAHORE MODEL CEILING BODY C4 P5 LY,finished,0.0
2441,PDS013,DANISH FAN LAHORE MODEL CEILING BLADE C4 P3,finished,0.0
2449,PEC001,SADA MUG DIBI KHAKI P3 LN,finished,0.0
2450,PER008,AL FIRDOUSE TIKKA MACRONI 2 IN 1 P5 C2,finished,0.0
2451,PES001,SCHOOL SHOES BOX 265*165*100 C4 P3,finished,0.0
2452,PES002,EASTERN M.CTN 515*420*285 KHAKI C1 P5,finished,0.0
2453,PES003,SAGE SHOES BOX 265*165*100,finished,0.0
2454,PES004,SAGE SHOES M.CTN 12 PCS 515*420*285 KHAKI 5PLY 1 CLR,finished,0.0
2457,PET003,PET SIZE 715MM 12 MICRON,finished,0.0
2458,PET004,PET SIZE 620MM 12 MICRON,finished,0.0
2469,PET015,PET SIZE 650MM 12 MICRON,finished,0.0
2471,PET017,PET SIZE 840MM 12MICRON,finished,0.0
2472,PET018,PET SIZE 870MM 12MICRON,finished,0.0
2475,PET021,PET SIZE 535MM 12 MICRON,finished,0.0
2477,PET023,PET SIZE 800MM 12 MICRON,finished,0.0
2480,PET026,M.PET SIZE 765MM 12 MICRON,finished,0.0
2481,PET027,PET SIZE 550MM 12 MICRON,finished,0.0
2482,PET028,M.PET 680 (GOLD GLEAM),finished,0.0
2484,PET030,PET SIZE 915MM 12 MICRON,finished,0.0
2485,PET031,PET SIZE 760MM 12 MICRON,finished,0.0
2486,PET032,PET SIZE 850MM 12 MICRON,finished,0.0
2487,PET033,PET SIZE 935MM 12 MICRON,finished,0.0
2488,PET034,PET SIZE 525MM 12 MICRON,finished,0.0
2489,PET035,WINDOW PET 735MM 12 MICRON,finished,0.0
2491,PET037,M.PET SIZE 435MM 12 MICRON,finished,0.0
2493,PET039,PET SIZE 570MM 12 MICRON,finished,0.0
2494,PET040,PET SIZE 965MM 12 MICRON,finished,0.0
2496,PET042,M.PET SIZE 610MM 12 MICRON,finished,0.0
2497,PET043,M.PET SIZE 755MM 12 MICRON,finished,0.0
2498,PET044,HOLO M.PET 700MM 12MICRON,finished,0.0
2499,PET045,HOLO M.PET 500MM 12MICRON,finished,0.0
2500,PET046,HOLO M.PET 765MM 12MICRON,finished,0.0
2501,PET047,PET SIZE 852MM 12 MICRON,finished,0.0
2502,PET048,PET SIZE 860MM 12 MICRON,finished,0.0
2503,PET049,M.PET SIZE 570MM 12 MICRON,finished,0.0
2504,PET050,M.PET SIZE 510MM 12 MICRON,finished,0.0
2505,PET051,M.PET SIZE 480MM 12 MICRON,finished,0.0
2506,PET052,M.PET SIZE 810MM 12 MICRON,finished,0.0
2507,PET053,M.PET SIZE 635MM 12 MICRON,finished,0.0
2509,PET055,M.PET SIZE 720MM 12 MICRON,finished,0.0
2511,PET057,M.PET SIZE 1015MM 12MICRON,finished,0.0
2512,PET058,PET SIZE 880MM 12MICRON,finished,0.0
2513,PET059,PET SIZE 770MM 12MICRON,finished,0.0
2514,PET060,PET SIZE 775MM 12MICRON,finished,0.0
2515,PET061,PET SIZE 735MM 12MICRON,finished,0.0
2517,PET063,PET SIZE 580MM 12MICRON,finished,0.0
2518,PET064,PET SIZE 685MM 12MICRON,finished,0.0
2519,PET065,PET SIZE 655MM 12MICRON,finished,0.0
2520,PET066,PET SIZE 770MM 15MICRON,finished,0.0
2521,PET067,M.PET SIZE 520MM 12MICRON,finished,0.0
