17173,2025-11-01 00:00,'200183','V','HASHMI CHEMICALS ','GUJRANWALA','GUJRANWALA',0,23940,'1','1','USMAN',2025-11-01 18:15:09.399000,,'GAX-7753',7173,'GUJRANWALA','03','400001','PURCHASE A/C'
17174,2025-11-01 00:00,'200002','V','HORIZON PAPER MILLS','MR. ASHFAQ','HATTAR',0,1242138,'1','1','USMAN',2025-11-01 18:17:35.274000,,'LES-2921',7174,'HATTAR','03','400001','PURCHASE A/C'
17175,2025-11-01 00:00,'200002','V','HORIZON PAPER MILLS','MR. ASHFAQ','HATTAR',0,1243932,'1','1','USMAN',2025-11-01 18:19:44.078000,,'E-4682',7175,'HATTAR','03','400001','PURCHASE A/C'
17176,2025-11-01 00:00,'200302','V','KASHIF CHEMICALS (LABSA)','LAHORE','LAHORE',0,70000,'1','1','USMAN',2025-11-02 09:39:11.952000,,'BILTY NO#7722/05',7176,'LAHORE','03','400001','PURCHASE A/C'
17177,2025-11-02 00:00,'200305','V','M YASEEN AND SONS SALT DEALER','3KM RAWALPINDI ROAD, KHUSHAB.','KHUSHAB.',25,602310,'1','1','USMAN',2025-11-02 17:56:38.334000,'25KG PINK SALT SAMPLE\x0d\x0a','TKQ-826',7177,'KHUSHAB.','03','400001','PURCHASE A/C'
17178,2025-11-02 00:00,'200345','V','ASIF KHAN MARBLE (BONAIR)',,,0,245786,'1','1','USMAN',2025-11-02 18:07:29.068000,,'C-8246',7178,,'03','400001','PURCHASE A/C'
17179,2025-11-02 00:00,'200265','V','CHINA PLATE',,,9.9,10,'1','1','USMAN',2025-11-02 18:16:51.213000,,'BILTY NO#7148/10',7179,,'03','400001','PURCHASE A/C'
17180,2025-11-02 00:00,'100905','C','VISTA PACKAGES ',,,4.9,5,'1','1','USMAN',2025-11-02 18:18:20.920000,,'BILTY NO#7015/5',7180,,'03','400001','PURCHASE A/C'
17181,2025-11-03 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,136526,'1','1','USMAN',2025-11-03 09:44:03.925000,,'E-5719',7181,,'03','400001','PURCHASE A/C'
17182,2025-11-03 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,133326,'1','1','USMAN',2025-11-03 09:44:41.494000,,'0159',7182,,'03','400001','PURCHASE A/C'
17183,2025-11-03 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2206600,'1','1','USMAN',2025-11-03 10:21:19.277000,,'Z-5196',7183,'QAIDABAD','03','400001','PURCHASE A/C'
17184,2025-11-03 00:00,'200141','V','CAPTAIN-PQ CHEMICAL INDUSTRIES (PVT) LTD (MOHEIB ENTERPRISES)','SARGODHA ROAD, FAISALABAD','FAISALABAD',0,1615122,'1','1','USMAN',2025-11-03 17:54:18.309000,,'LRC-5618 ',7184,'FAISALABAD','03','400001','PURCHASE A/C'
17185,2025-11-03 00:00,'200099','V','ABDUL REHMAN KHAN GRINDING',,'ABBOTABAD',0,420105,'1','1','USMAN',2025-11-03 17:55:10.981000,,'MNS-1233',7185,'ABBOTABAD','03','400001','PURCHASE A/C'
17186,2025-11-03 00:00,'200294','V','FAISALABAD TRADERS','LAL MIL CHOWK \x0aSHAFI CHOWK\x0aBAWA GEE GOODS KE SAMNAY WALA GODAM',,0,2720295,'1','1','HAMMAD',2025-11-03 17:58:06.017000,,'LXP-2615',7186,,'03','400001','PURCHASE A/C'
17187,2025-11-03 00:00,'100902','C','INTER LINK TRADERS ',,,0,21,'1','1','USMAN',2025-11-04 09:08:09.725000,,'bilty no#1551/21',7187,,'03','400001','PURCHASE A/C'
17188,2025-11-03 00:00,'100905','C','VISTA PACKAGES ',,,0,177140,'1','1','USMAN',2025-11-04 09:09:55.480000,,'BILTY NO#073/01',7188,,'03','400001','PURCHASE A/C'
17189,2025-11-04 00:00,'200231','V','ALI HASSAN BOTTLE STORE',,,0,68000,'1','1','HAMMAD',2025-11-04 15:16:28.059000,,'LET-4538 (aSAD SHAH)',7189,,'03','400001','PURCHASE A/C'
17190,2025-11-04 00:00,'200146','V','BB CHAMPACK',,,0,2620393,'1','1','USMAN',2025-11-04 15:27:23.580000,,,7190,,'03','400001','PURCHASE A/C'
17191,2025-11-04 00:00,'200024','V','PEARL GAS (PRIVATE) LIMITED (AKBAR ALI)','16-A FIRST FLOOR, SADIQ PLAZA SHARA-E-QUAID E AZAM LAHORE','LAHORE',0,815145,'1','1','USMAN',2025-11-04 15:32:44.839000,,'TMK-028',7191,'LAHORE','03','400001','PURCHASE A/C'
17192,2025-11-04 00:00,'200266','V','KHAWAJA MINERALS',,,0,390000,'1','1','USMAN',2025-11-04 15:34:07.632000,,'K-7618',7192,,'03','400001','PURCHASE A/C'
17193,2025-11-04 00:00,'200209','V','CHINA BOOSTER (MUHAMMAD AZAM)','45 ROHI NALA, 22KM OFF FEROZPUR ROAD NEAR GJUMATTA LAHORE','LAHORE',1,1,'1','1','HAMMAD',2025-11-04 15:36:07.345000,,'BILTY NO#1617/02',7193,'LAHORE','03','400001','PURCHASE A/C'
17194,2025-11-05 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,146610,'1','1','USMAN',2025-11-05 16:29:38.181000,,'E-5719',7194,,'03','400001','PURCHASE A/C'
17195,2025-11-05 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2206600,'1','1','USMAN',2025-11-05 16:31:39.725000,,'LXK-6566',7195,'QAIDABAD','03','400001','PURCHASE A/C'
17196,2025-11-06 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,143937,'1','1','USMAN',2025-11-06 11:57:14.086000,,'C-2872',7196,,'03','400001','PURCHASE A/C'
17197,2025-11-06 00:00,'200050','V','MITHO KHAAD ',,,0,130500,'1','1','HAMMAD',2025-11-06 19:42:47.422000,,'YAQOOB SB',7197,,'03','400001','PURCHASE A/C'
17198,2025-11-08 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,136202,'1','1','USMAN',2025-11-08 09:47:48.034000,,'E-5719',7198,,'03','400001','PURCHASE A/C'
17199,2025-11-08 00:00,'200175','V','IMICO PVT LTD','KOT LAKHPAT LAHORE','LAHORE',0,487933,'1','1','HAMMAD',2025-11-08 14:20:51.370000,,'LES-5435 (SHEHZAD)',7199,'LAHORE','03','400001','PURCHASE A/C'
17200,2025-11-08 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,94000,'1','1','USMAN',2025-11-08 14:32:49.466000,,'LES-5435 (SHEHZAD)',7200,'QAIDABAD','03','400001','PURCHASE A/C'
17201,2025-11-08 00:00,'200238','V','SHAFI PAPER MILL',,,0,633935,'1','1','USMAN',2025-11-08 14:42:59.791000,,'KB-357',7201,,'03','400002','SALE RTN A/C'
17202,2025-11-08 00:00,'200141','V','CAPTAIN-PQ CHEMICAL INDUSTRIES (PVT) LTD (MOHEIB ENTERPRISES)','SARGODHA ROAD, FAISALABAD','FAISALABAD',0,1476679,'1','1','USMAN',2025-11-08 14:47:47.572000,,'FDO-7917',7202,'FAISALABAD','03','400001','PURCHASE A/C'
17203,2025-11-08 00:00,'200024','V','PEARL GAS (PRIVATE) LIMITED (AKBAR ALI)','16-A FIRST FLOOR, SADIQ PLAZA SHARA-E-QUAID E AZAM LAHORE','LAHORE',0,763115,'1','1','USMAN',2025-11-08 21:01:01.479000,,'tmk-028',7203,'LAHORE','03','400001','PURCHASE A/C'
17204,2025-11-08 00:00,'200054','V','IMPORT OF SLS',,,0,6432820,'1','1','HAMMAD',2025-11-09 09:32:00.931000,,'BBILTY NO#382',7204,,'03','400001','PURCHASE A/C'
17205,2025-11-09 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2206600,'1','1','USMAN',2025-11-09 12:00:01.246000,,'lzr-9505',7205,'QAIDABAD','03','400001','PURCHASE A/C'
17206,2025-11-09 00:00,'200238','V','SHAFI PAPER MILL',,,0,723140,'1','1','USMAN',2025-11-09 18:01:46.110000,,'LES-9737',7206,,'03','400001','PURCHASE A/C'
17207,2025-11-09 00:00,'200054','V','IMPORT OF SLS',,,0,5725210,'1','1','HAMMAD',2025-11-09 18:07:18.496000,,'BILTY NO#1222',7207,,'03','400001','PURCHASE A/C'
17208,2025-09-30 00:00,'200355','V','STI INKS ','9-KM SUNDAR RAIWIND ROAD,LHR, PAKISTAN.','LAHORE',0,193500,'1','1','HAMMAD',2025-11-10 12:03:46.966000,'SLAM','BILTY NO#5639/10',7208,'LAHORE','03','400001','PURCHASE A/C'
17209,2025-11-10 00:00,'100902','C','INTER LINK TRADERS ',,,9,1,'1','1','HAMMAD',2025-11-11 09:39:10.501000,,'BILTY NO#1835/10',7209,,'03','400001','PURCHASE A/C'
17210,2025-11-10 00:00,'200319','V','DIC PAKISTAN LTD ',,,0,141600,'1','1','Mudassar',2025-11-11 09:40:45.760000,,'BILTY NO#8607/6',7210,,'03','400001','PURCHASE A/C'
17211,2025-11-10 00:00,'200364','V','MY FLEX',,,0,476000,'1','1','HAMMAD',2025-11-11 09:41:56.575000,,'BILTY NO#6183/20',7211,,'03','400001','PURCHASE A/C'
17212,2025-11-11 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,140130,'1','1','USMAN',2025-11-11 09:53:32.664000,,'0159 (WAQAS)',7212,,'03','400001','PURCHASE A/C'
17213,2025-11-11 00:00,'200160','V','AKBAR GRINDING MILLS (PVT) LTD','PLOT NO#127 INDUSTRIAL ESTATE BARA BANDA RISALPUR,NOWSHERA','NOWSHERA',0,243000,'1','1','HAMMAD',2025-11-11 12:12:37.213000,,'TAB-014',7213,'NOWSHERA','03','400001','PURCHASE A/C'
17214,2025-11-11 00:00,'200024','V','PEARL GAS (PRIVATE) LIMITED (AKBAR ALI)','16-A FIRST FLOOR, SADIQ PLAZA SHARA-E-QUAID E AZAM LAHORE','LAHORE',0,455267,'1','1','USMAN',2025-11-11 15:26:55.522000,,'TUF-028',7214,'LAHORE','03','400001','PURCHASE A/C'
17215,2025-11-11 00:00,'200140','V','CH ATTA ULLAH (PAPER REELS)',,'GUJRANWALA',0,65520,'1','1','USMAN',2025-11-11 16:38:43.372000,,'LES-5435 (SHEHZAD)',7215,'GUJRANWALA','03','400001','PURCHASE A/C'
17216,2025-11-11 00:00,'200345','V','ASIF KHAN MARBLE (BONAIR)',,,0,249866,'1','1','HAMMAD',2025-11-11 16:40:16.064000,,'Z-9545',7216,,'03','400001','PURCHASE A/C'
17217,2025-11-11 00:00,'100881','C','WASIF SUBHAN ENTERPRISES','OFFICE NO. 835, STREET NO. 39, BLOCK C, PWD','ISLAMABAD',3,1,'1','1','HAMMAD',2025-11-11 16:42:50.824000,,'BILTY NO#9169/04',7217,'ISLAMABAD','03','400001','PURCHASE A/C'
17218,2025-11-11 00:00,'200165','V','WYM PACKAGES','PLAZA NO#11 COMMERCIAL BLOCK A PAK ARAB SOCIETY','LAHORE',0,34650,'1','1','HAMMAD',2025-11-11 16:43:49.091000,,'BILTY NO#4044/2',7218,'LAHORE','03','400001','PURCHASE A/C'
17219,2025-11-11 00:00,'100902','C','INTER LINK TRADERS ',,,5,1,'1','1','HAMMAD',2025-11-11 16:44:38.212000,,'BILTY NO#1971/6',7219,,'03','400001','PURCHASE A/C'
17220,2025-11-11 00:00,'100545','C','UNI MED SHEIKHUPURA',,'SHEIKHUPURA',14,1,'1','1','HAMMAD',2025-11-11 16:47:03.336000,,'BILTY NO#12303/1',7220,'SHEIKHUPURA','03','400001','PURCHASE A/C'
17221,2025-11-12 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,132314,'1','1','USMAN',2025-11-12 15:15:19.807000,,'E-5719',7221,,'03','400001','PURCHASE A/C'
17222,2025-11-12 00:00,'200146','V','BB CHAMPACK',,,0,1543823,'1','1','USMAN',2025-11-12 15:18:15.104000,,'CAB-261',7222,,'03','400001','PURCHASE A/C'
17223,2025-11-12 00:00,'200303','V','HMS TRADING ENTERPRISES','101 MAIN LANDA BAZZAR LHR ','LAHORE',0,3237869,'1','1','USMAN',2025-11-12 16:17:24.421000,,'CAB-261',7223,'LAHORE','03','400001','PURCHASE A/C'
17224,2025-11-12 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2206600,'1','1','USMAN',2025-11-12 16:29:34.852000,,'LES-6151',7224,'QAIDABAD','03','400001','PURCHASE A/C'
17225,2025-11-12 00:00,'100827','C','HK PACKAGES LAHORE',,'LAHORE',5,1,'1','1','HAMMAD',2025-11-12 16:38:02.242000,,'BILTY NO#8348/6',7225,'LAHORE','03','400001','PURCHASE A/C'
17226,2025-11-13 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,163701,'1','1','USMAN',2025-11-13 10:04:51.486000,,'0159 (waqas)',7226,,'03','400001','PURCHASE A/C'
17227,2025-11-13 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2354600,'1','1','HAMMAD',2025-11-13 10:06:11.503000,,'Z-5196',7227,'QAIDABAD','03','400001','PURCHASE A/C'
17228,2025-11-13 00:00,'200017','V','MUZAFAR ','NEW KARACHI INDUSTRIAL AREA GABOL TOWN','KARACHI',0,1443750,'1','1','HAMMAD',2025-11-13 14:01:04.769000,,'BILTY NO#1387/400,1388/125',7228,'KARACHI','03','400001','PURCHASE A/C'
17229,2025-11-13 00:00,'200235','V','KAMOKI PRESS',,,0,1167130,'1','1','HAMMAD',2025-11-13 19:19:27.107000,,'LXP-7031',7229,,'03','400001','PURCHASE A/C'
17230,2025-11-13 00:00,'200256','V','KALEEM ULLAH FIRE WOOD',,,0,187395,'1','1','USMAN',2025-11-15 09:23:10.595000,,'CAE-771',7230,,'03','400001','PURCHASE A/C'
17231,2025-11-15 00:00,'100813','C','HISUN (PVT) LIMITED','PLOT 19 SUNCROP GROUP OPPOSITE SHAHSONS PHASE 1 INDUSTRIAL ESTATE MULTAN.','MULTAN',4,1,'1','1','HAMMAD',2025-11-15 09:25:21.215000,,'LES-3741',7231,'MULTAN','03','400001','PURCHASE A/C'
17232,2025-11-15 00:00,'200024','V','PEARL GAS (PRIVATE) LIMITED (AKBAR ALI)','16-A FIRST FLOOR, SADIQ PLAZA SHARA-E-QUAID E AZAM LAHORE','LAHORE',0,497124,'1','1','USMAN',2025-11-15 14:20:07.883000,,'TUF-329',7232,'LAHORE','03','400001','PURCHASE A/C'
17233,2025-11-15 00:00,'200099','V','ABDUL REHMAN KHAN GRINDING',,'ABBOTABAD',0,424830,'1','1','HAMMAD',2025-11-15 14:20:38.054000,,'MNS-1233',7233,'ABBOTABAD','03','400001','PURCHASE A/C'
17234,2025-11-15 00:00,'100876','C','GLOBAL MARKS (PRIVATE) LIMITED',,,5,1,'1','1','HAMMAD',2025-11-16 09:11:11.291000,,'BILTY NO#4207/06',7234,,'03','400001','PURCHASE A/C'
17235,2025-11-15 00:00,'200209','V','CHINA BOOSTER (MUHAMMAD AZAM)','45 ROHI NALA, 22KM OFF FEROZPUR ROAD NEAR GJUMATTA LAHORE','LAHORE',0,2,'1','1','USMAN',2025-11-16 09:11:57.502000,,'BILY NO#4256/02',7235,'LAHORE','03','400001','PURCHASE A/C'
17236,2025-11-15 00:00,'200336','V','REDA INDUSTRIAL MATERIALS PAKISTAN (PVT) LTD',,,0,1534000,'1','1','HAMMAD',2025-11-16 09:13:46.075000,,'BILTY NO#1438/20',7236,,'03','400001','PURCHASE A/C'
17237,2025-11-15 00:00,'200202','V','CH SHAFIQ MANUFACTURING (PVT) LTD','BUILDING34-C FLOOR,JAMI COMMERCIAL AREA STREET#3 DHA PHASE 7 ','KARACHI',0,13609720,'1','1','USMAN',2025-11-16 09:17:31.987000,,'GLTB-763',7237,'KARACHI','03','400001','PURCHASE A/C'
17238,2025-11-16 00:00,'200089','V','AL HASNAIN PAPER & BOARD MILL GUJRANWALA',,'GUJRANWALA',0,1010325,'1','1','HAMMAD',2025-11-16 09:52:21.310000,,'LES-6665 ',7238,'GUJRANWALA','03','400001','PURCHASE A/C'
17239,2025-11-16 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2206600,'1','1','USMAN',2025-11-16 09:58:42.389000,,'LZR-9505',7239,'QAIDABAD','03','400001','PURCHASE A/C'
17240,2025-11-16 00:00,'200227','V','MEHBOOB (FIREWOODS)',,'MIAN WALI',0,156013,'1','1','USMAN',2025-11-16 10:36:16.218000,,'EA-7424',7240,'MIAN WALI','03','400001','PURCHASE A/C'
17241,2025-11-16 00:00,'200089','V','AL HASNAIN PAPER & BOARD MILL GUJRANWALA',,'GUJRANWALA',0,999305,'1','1','HAMMAD',2025-11-16 15:30:17.863000,,'LES-3108',7241,'GUJRANWALA','03','400001','PURCHASE A/C'
17242,2025-10-23 00:00,'200359','V','IKRAM SB (ITTEHAD CHEMICALS)',,,0,1820499,'1','1','HAMMAD',2025-11-16 16:15:23.473000,,'kiran Soap',7242,,'03','400001','PURCHASE A/C'
17243,2025-11-17 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,140535,'1','1','USMAN',2025-11-17 10:02:32.443000,,'E-5719',7243,,'03','400001','PURCHASE A/C'
17244,2025-11-17 00:00,'200141','V','CAPTAIN-PQ CHEMICAL INDUSTRIES (PVT) LTD (MOHEIB ENTERPRISES)','SARGODHA ROAD, FAISALABAD','FAISALABAD',0,1635039,'1','1','USMAN',2025-11-17 14:59:28.498000,,'LRO-1247',7244,'FAISALABAB','03','400001','PURCHASE A/C'
17245,2025-11-18 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,175649,'1','1','USMAN',2025-11-18 09:51:44.678000,,'0159',7245,,'03','400001','PURCHASE A/C'
17246,2025-11-18 00:00,'200024','V','PEARL GAS (PRIVATE) LIMITED (AKBAR ALI)','16-A FIRST FLOOR, SADIQ PLAZA SHARA-E-QUAID E AZAM LAHORE','LAHORE',0,561056,'1','1','HAMMAD',2025-11-18 16:08:35.875000,,'TUF-028',7246,'LAHORE','03','400001','PURCHASE A/C'
17247,2025-11-19 00:00,'200142','V','OLYMPIA CHEMICAL LIMITED NO.1',,,0,592500,'1','1','HAMMAD',2025-11-19 10:41:19.518000,'SLS BLUE & PINK','LES-4628',7247,,'03','400001','PURCHASE A/C'
17248,2025-11-19 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,158679,'1','1','USMAN',2025-11-19 10:48:35.127000,,'0159 (M.WAQAS)',7248,,'03','400001','PURCHASE A/C'
17249,2025-11-19 00:00,'200089','V','AL HASNAIN PAPER & BOARD MILL GUJRANWALA',,'GUJRANWALA',0,987050,'1','1','HAMMAD',2025-11-19 10:53:39.628000,,'C-1229',7249,'GUJRANWALA','03','400001','PURCHASE A/C'
17250,2025-11-19 00:00,'100169','C','SHEIKH MEHMOOD SOAP',,,0,7700,'1','1','HAMMAD',2025-11-19 12:33:21.025000,,'LES-5435 (SHEHZAD)',7250,,'03','400001','PURCHASE A/C'
17251,2025-11-19 00:00,'200265','V','CHINA PLATE',,,10,279700,'1','1','HAMMAD',2025-11-20 09:32:36.955000,,'BILTY#7567/10,7787/5,7839/12',7251,,'03','400001','PURCHASE A/C'
17252,2025-11-19 00:00,'200123','V','HI TECH INKS (RANA ZEESHA KHALID)','BEHIND FEDERAL URDU UNIVERSITY,AL-JANNAT ROAD,SAGIAN BY PASS LAHORE','LAHORE',0,963925,'1','1','USMAN',2025-11-20 09:38:01.446000,,'BILTY NO#4400/45',7252,'LAHORE','03','400001','PURCHASE A/C'
17253,2025-11-19 00:00,'200340','V','TOHEED BROTHERS','KARACHI',,0,377702,'1','1','HAMMAD',2025-11-20 10:26:17.226000,,'BILTY NO#1418/04',7253,,'03','400001','PURCHASE A/C'
17254,2025-11-20 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,153098,'1','1','HAMMAD',2025-11-20 11:03:34.129000,,'2872 (ABID)',7254,,'03','400001','PURCHASE A/C'
17255,2025-11-20 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,143318,'1','1','HAMMAD',2025-11-20 11:04:25.038000,,'0159 (WAQAS)',7255,,'03','400001','PURCHASE A/C'
17256,2025-11-20 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,363750,'1','1','USMAN',2025-11-20 11:09:57.131000,,'LES-5435 (SHEHZAD)',7256,'QAIDABAD','03','400001','PURCHASE A/C'
17257,2025-11-20 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2206600,'1','1','USMAN',2025-11-20 11:34:25.444000,,'LES-6151',7257,'QAIDABAD','03','400001','PURCHASE A/C'
17258,2025-11-20 00:00,'200146','V','BB CHAMPACK',,,0,1742619,'1','1','USMAN',2025-11-20 15:11:33.822000,,'LES-6977',7258,,'03','400001','PURCHASE A/C'
17259,2025-11-20 00:00,'200303','V','HMS TRADING ENTERPRISES','101 MAIN LANDA BAZZAR LHR ','LAHORE',0,1664824,'1','1','USMAN',2025-11-20 18:14:30.511000,,'LES-6977',7259,'LAHORE','03','400001','PURCHASE A/C'
17260,2025-11-20 00:00,'100880','C','KOUSAR & SONS ',,'GUJRAT',0,512000,'1','1','HAMMAD',2025-11-22 15:03:05.518000,,'LES-5435 (SHEHZAD)',7260,'GUJRAT','03','400001','PURCHASE A/C'
17261,2025-11-22 00:00,'200297','V','ASIAN CHEMICALS (PVT) LTD','22KM GT ROAD KALA SHAH KAKU OPPOSITE RAVI RAYON, MURIDKE.','MURIDKE',0,620000,'1','1','USMAN',2025-11-22 17:59:53.263000,,'JGI-329',7261,'MURIDKE','03','400001','PURCHASE A/C'
17262,2025-11-22 00:00,'200050','V','MITHO KHAAD ',,,0,130500,'1','1','USMAN',2025-11-22 18:06:15.076000,,'YAQOOB',7262,,'03','400001','PURCHASE A/C'
17263,2025-11-22 00:00,'200266','V','KHAWAJA MINERALS',,,0,390000,'1','1','HAMMAD',2025-11-22 18:07:13.427000,,'MII-235',7263,,'03','400001','PURCHASE A/C'
17264,2025-11-22 00:00,'200302','V','KASHIF CHEMICALS (LABSA)','LAHORE','LAHORE',0,15284160,'1','1','HAMMAD',2025-11-22 18:10:04.318000,,'TTB-659',7264,'LAHORE','03','400001','PURCHASE A/C'
17265,2025-11-22 00:00,'200024','V','PEARL GAS (PRIVATE) LIMITED (AKBAR ALI)','16-A FIRST FLOOR, SADIQ PLAZA SHARA-E-QUAID E AZAM LAHORE','LAHORE',0,468465,'1','1','HAMMAD',2025-11-22 19:24:09.959000,,'TUF-030',7265,'LAHORE','03','400001','PURCHASE A/C'
17266,2025-11-23 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,157662,'1','1','USMAN',2025-11-23 10:07:09.752000,,'0159 (WAQAS)',7266,,'03','400001','PURCHASE A/C'
17267,2025-11-23 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2206600,'1','1','USMAN',2025-11-23 10:08:53.370000,,'LXK-6566',7267,'QAIDABAD','03','400001','PURCHASE A/C'
17268,2025-11-23 00:00,'200345','V','ASIF KHAN MARBLE (BONAIR)',,,0,256496,'1','1','HAMMAD',2025-11-23 14:21:19.547000,,'Z-9545',7268,,'03','400001','PURCHASE A/C'
17269,2025-11-23 00:00,'200061','V','SUMMAR DYING',,'LAHORE',0,432000,'1','1','HAMMAD',2025-11-23 16:23:28.785000,,'BILTY NO#830/24',7269,'LAHORE','03','400001','PURCHASE A/C'
17270,2025-11-23 00:00,'200146','V','BB CHAMPACK',,,0,357200,'1','1','USMAN',2025-11-23 16:35:12.391000,,'BILTY NO#7970/4',7270,,'03','400001','PURCHASE A/C'
17271,2025-11-24 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,151916,'1','1','USMAN',2025-11-24 09:55:41.425000,,'E-5719',7271,,'03','400001','PURCHASE A/C'
17272,2025-11-24 00:00,'200211','V','ARSLAN BOPP MATT',,,0,784125,'1','1','HAMMAD',2025-11-24 09:59:46.131000,,'GTS-576 (RAZA SALEEM)',7272,,'03','400001','PURCHASE A/C'
17273,2025-11-24 00:00,'200032','V','TACIT TRADERS KARACHI (YAQOOB DYE)','JODIYA BAZAR','KARACHI',0,399000,'1','1','HAMMAD',2025-11-24 10:07:16.531000,,'BILTY NO#1680/7',7273,'KARACHI','03','400001','PURCHASE A/C'
17274,2025-11-17 00:00,'200157','V','MUKHTAR SOAP KARACHI',,'KARACHI',0,6087220,'1','1','HAMMAD',2025-11-25 17:42:28.510000,,'JU-21353',7274,'KARACHI','03','400001','PURCHASE A/C'
17275,2025-11-25 00:00,'200010','V','OLYMPIA CHEMICALS LIMITED ','QAIDABAD','QAIDABAD',0,2206600,'1','1','USMAN',2025-11-25 19:24:37.598000,,'LES-6151',7275,'QAIDABAD','03','400001','PURCHASE A/C'
17276,2025-11-25 00:00,'200024','V','PEARL GAS (PRIVATE) LIMITED (AKBAR ALI)','16-A FIRST FLOOR, SADIQ PLAZA SHARA-E-QUAID E AZAM LAHORE','LAHORE',0,785919,'1','1','USMAN',2025-11-25 19:25:41.056000,,'TMK-028',7276,'LAHORE','03','400001','PURCHASE A/C'
17277,2025-11-25 00:00,'200202','V','CH SHAFIQ MANUFACTURING (PVT) LTD','BUILDING34-C FLOOR,JAMI COMMERCIAL AREA STREET#3 DHA PHASE 7 ','KARACHI',0,15473700,'1','1','HAMMAD',2025-11-26 09:53:07.848000,,'GLTB-763',7277,'KARACHI','03','400001','PURCHASE A/C'
17278,2025-11-26 00:00,'200256','V','KALEEM ULLAH FIRE WOOD',,,0,253013,'1','1','USMAN',2025-11-26 15:42:13.616000,,'z-9300',7278,,'03','400001','PURCHASE A/C'
17279,2025-11-26 00:00,'200344','V','CAPTAIN-PQ CHEMICAL INDUSTRIES (PVT) LTD (IFS CHEMICALS)',,,0,1614646,'1','1','HAMMAD',2025-11-26 15:44:27.485000,,'LZR-1060',7279,,'03','400001','PURCHASE A/C'
17280,2025-11-26 00:00,'200032','V','TACIT TRADERS KARACHI (YAQOOB DYE)','JODIYA BAZAR','KARACHI',0,741000,'1','1','HAMMAD',2025-11-26 16:02:41.423000,,'bilty#1969/13',7280,'KARACHI','03','400001','PURCHASE A/C'
17281,2025-11-26 00:00,'200123','V','HI TECH INKS (RANA ZEESHA KHALID)','BEHIND FEDERAL URDU UNIVERSITY,AL-JANNAT ROAD,SAGIAN BY PASS LAHORE','LAHORE',0,895500,'1','1','USMAN',2025-11-26 16:05:12.632000,,'BILTY NO#4825/29',7281,'LAHORE','03','400001','PURCHASE A/C'
17282,2025-11-26 00:00,'100880','C','KOUSAR & SONS ',,'GUJRAT',0,49280,'1','1','USMAN',2025-11-27 09:18:55.049000,,'GTS-576 (rAZA SALEEM)',7282,'GUJRAT','03','400001','PURCHASE A/C'
17283,2025-11-26 00:00,'100877','C','SHAFI & SONS SOAP FACTORY (SAJJAD SB)',,,0,18750,'1','1','USMAN',2025-11-27 09:19:56.643000,,'GTS-576 (rAZA SALEEM)',7283,,'03','400001','PURCHASE A/C'
17284,2025-11-27 00:00,'200348','V','ZUBAIR SALT DEALER (KHEWERA)',,,0,144663,'1','1','USMAN',2025-11-27 10:12:50.283000,,'E-5719',7284,,'03','400001','PURCHASE A/C'
17285,2025-11-27 00:00,'200146','V','BB CHAMPACK',,,0,1632916,'1','1','HAMMAD',2025-11-27 16:53:08.479000,,'LET-4538',7285,,'03','400001','PURCHASE A/C'
